user_id,group_id,datentime,question_name,example_name,fb_response_value
us13A02,STUDY2013_A,"2014-01-13 14:13:43",jBoolean_Var,boolean_expression_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:17:13",jBoolean_Operators,JavaTutorial_4_2_2,1
us13A02,STUDY2013_A,"2014-01-13 14:17:13",jBoolean_Operators,conditional_operators_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:17:14",jBoolean_Operators,JavaTutorial_4_2_8,1
us13A02,STUDY2013_A,"2014-01-13 14:17:14",jBoolean_Operators,boolean_expression_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:20:32",jIfelse1,Decision_If_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:20:32",jIfelse1,OperatorExample_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:20:32",jIfelse1,JavaTutorial_4_2_2,2
us13A02,STUDY2013_A,"2014-01-13 14:20:32",jIfelse1,boolean_expression_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:24:13",jIfelse5,boolean_expression_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:24:13",jIfelse5,JavaTutorial_4_2_2,1
us13A02,STUDY2013_A,"2014-01-13 14:24:13",jIfelse5,ifelse2_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:24:13",jIfelse5,nested_loops_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:30:40",jFor1,JavaTutorial_4_6_7,1
us13A02,STUDY2013_A,"2014-01-13 14:30:40",jFor1,JavaTutorial_4_6_6,2
us13A02,STUDY2013_A,"2014-01-13 14:30:41",jFor1,nested_loops2_v2,3
us13A02,STUDY2013_A,"2014-01-13 14:30:40",jFor1,JavaTutorial_4_6_9,1
us13A02,STUDY2013_A,"2014-01-13 14:30:41",jFor1,JavaTutorial_4_2_2,1
us13A02,STUDY2013_A,"2014-01-13 14:35:04",jFor2,for1_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:35:04",jFor2,boolean_expression_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:35:04",jFor2,arithmetic_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:35:04",jFor2,JavaTutorial_4_6_7,1
us13A02,STUDY2013_A,"2014-01-13 14:35:04",jFor2,relational_operators_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:38:53",jWhile3,while_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:38:53",jWhile3,JavaTutorial_4_4_3,1
us13A02,STUDY2013_A,"2014-01-13 14:38:53",jWhile3,JavaTutorial_4_6_9,2
us13A02,STUDY2013_A,"2014-01-13 14:38:53",jWhile3,JavaTutorial_4_2_2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,Decision_If_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,while_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,while_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,while_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,while_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,ifelse2_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,ifelse2_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,ifelse2_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,ifelse2_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,JavaTutorial_4_2_2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,JavaTutorial_4_2_2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,OperatorExample_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:42:51",jWhile4,OperatorExample_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:48:55",jArray1,array_declaration_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:48:55",jArray1,use_2darray_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:48:55",jArray1,using_array_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:48:55",jArray1,JavaTutorial_4_7_5,2
us13A02,STUDY2013_A,"2014-01-13 14:48:55",jArray1,JavaTutorial_4_7_8,1
us13A02,STUDY2013_A,"2014-01-13 14:54:10",jArray4,use_array_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:54:10",jArray4,using_array_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:54:10",jArray4,nested_loops2_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:54:10",jArray4,nested_loops_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:56:42",j2D_Arrays1,use_2darray_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:56:42",j2D_Arrays1,create_2d_array_v2,2
us13A02,STUDY2013_A,"2014-01-13 14:56:42",j2D_Arrays1,array_declaration_v2,1
us13A02,STUDY2013_A,"2014-01-13 14:56:42",j2D_Arrays1,JavaTutorial_4_1_5,1
us13A03,STUDY2013_A,"2014-01-14 10:09:28",jDouble1,TypeCasting_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:09:28",jDouble1,variables2_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:09:28",jDouble1,JavaTutorial_4_1_5,2
us13A03,STUDY2013_A,"2014-01-14 10:11:34",jVariable1,JavaTutorial_4_6_9,3
us13A03,STUDY2013_A,"2014-01-14 10:11:34",jVariable1,JavaTutorial_4_6_6,2
us13A03,STUDY2013_A,"2014-01-14 10:11:34",jVariable1,JavaTutorial_4_1_5,3
us13A03,STUDY2013_A,"2014-01-14 10:11:34",jVariable1,variables1_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:12:59",jOperator1,OperatorExample_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:12:59",jOperator1,Decision_If_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:12:59",jOperator1,ifelse2_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:12:59",jOperator1,JavaTutorial_4_1_5,2
us13A03,STUDY2013_A,"2014-01-14 10:14:11",jIncrement,increment_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:14:11",jIncrement,JavaTutorial_4_2_8,2
us13A03,STUDY2013_A,"2014-01-14 10:14:11",jIncrement,JavaTutorial_4_2_9,2
us13A03,STUDY2013_A,"2014-01-14 10:14:11",jIncrement,OperatorExample_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:14:11",jIncrement,JavaTutorial_4_1_5,1
us13A03,STUDY2013_A,"2014-01-14 10:14:11",jIncrement,JavaTutorial_4_1_5,2
us13A03,STUDY2013_A,"2014-01-14 10:15:08",jBoolean_Var,boolean_declaration_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:15:08",jBoolean_Var,boolean_operators_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:15:08",jBoolean_Var,increment_v2,1
us13A03,STUDY2013_A,"2014-01-14 10:16:26",jBoolean_Operators,JavaTutorial_4_2_2,3
us13A03,STUDY2013_A,"2014-01-14 10:16:26",jBoolean_Operators,conditional_operators_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:16:26",jBoolean_Operators,JavaTutorial_4_2_8,2
us13A03,STUDY2013_A,"2014-01-14 10:16:26",jBoolean_Operators,boolean_expression_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:17:58",jIfelse1,Decision_If_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:17:58",jIfelse1,OperatorExample_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:17:58",jIfelse1,JavaTutorial_4_2_2,2
us13A03,STUDY2013_A,"2014-01-14 10:17:58",jIfelse1,boolean_expression_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:19:36",jIfelse5,nested_loops_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:19:36",jIfelse5,ifelse2_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:19:36",jIfelse5,JavaTutorial_4_2_2,2
us13A03,STUDY2013_A,"2014-01-14 10:19:36",jIfelse5,boolean_expression_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:21:07",jFor1,JavaTutorial_4_6_9,3
us13A03,STUDY2013_A,"2014-01-14 10:21:07",jFor1,JavaTutorial_4_6_6,3
us13A03,STUDY2013_A,"2014-01-14 10:21:07",jFor1,JavaTutorial_4_6_7,3
us13A03,STUDY2013_A,"2014-01-14 10:21:07",jFor1,JavaTutorial_4_2_2,2
us13A03,STUDY2013_A,"2014-01-14 10:21:07",jFor1,nested_loops2_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:22:32",jFor2,JavaTutorial_4_6_7,3
us13A03,STUDY2013_A,"2014-01-14 10:22:32",jFor2,for1_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:22:32",jFor2,relational_operators_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:22:33",jFor2,boolean_expression_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:22:33",jFor2,nested_loops2_v2,1
us13A03,STUDY2013_A,"2014-01-14 10:24:03",jWhile3,while_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:24:03",jWhile3,JavaTutorial_4_4_3,1
us13A03,STUDY2013_A,"2014-01-14 10:24:03",jWhile3,JavaTutorial_4_6_9,2
us13A03,STUDY2013_A,"2014-01-14 10:24:03",jWhile3,JavaTutorial_4_2_2,1
us13A03,STUDY2013_A,"2014-01-14 10:25:48",jWhile4,JavaTutorial_4_2_2,3
us13A03,STUDY2013_A,"2014-01-14 10:25:47",jWhile4,while_v2,3
us13A03,STUDY2013_A,"2014-01-14 10:25:47",jWhile4,Decision_If_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:25:48",jWhile4,OperatorExample_v2,2
us13A03,STUDY2013_A,"2014-01-14 10:25:47",jWhile4,ifelse2_v2,2
us13A04,STUDY2013_A,"2014-01-14 13:41:49",jFor1,JavaTutorial_4_6_9,3
us13A04,STUDY2013_A,"2014-01-14 13:41:49",jFor1,JavaTutorial_4_6_6,3
us13A04,STUDY2013_A,"2014-01-14 13:41:49",jFor1,JavaTutorial_4_6_7,2
us13A04,STUDY2013_A,"2014-01-14 13:41:49",jFor1,JavaTutorial_4_2_2,3
us13A04,STUDY2013_A,"2014-01-14 13:45:10",jFor2,JavaTutorial_4_6_7,3
us13A04,STUDY2013_A,"2014-01-14 13:45:10",jFor2,for1_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:45:10",jFor2,relational_operators_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:45:10",jFor2,JavaTutorial_4_6_9,3
us13A04,STUDY2013_A,"2014-01-14 13:45:10",jFor2,boolean_expression_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:48:27",jWhile3,while_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:48:27",jWhile3,JavaTutorial_4_4_3,2
us13A04,STUDY2013_A,"2014-01-14 13:48:27",jWhile3,JavaTutorial_4_6_9,3
us13A04,STUDY2013_A,"2014-01-14 13:48:28",jWhile3,JavaTutorial_4_2_2,2
us13A04,STUDY2013_A,"2014-01-14 13:51:40",jWhile4,Decision_If_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:51:40",jWhile4,while_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:51:40",jWhile4,ifelse2_v2,2
us13A04,STUDY2013_A,"2014-01-14 13:51:40",jWhile4,JavaTutorial_4_2_2,2
us13A04,STUDY2013_A,"2014-01-14 13:51:40",jWhile4,OperatorExample_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:55:38",jArray1,array_declaration_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:55:38",jArray1,JavaTutorial_4_7_6,3
us13A04,STUDY2013_A,"2014-01-14 13:55:38",jArray1,use_2darray_v2,3
us13A04,STUDY2013_A,"2014-01-14 13:55:38",jArray1,JavaTutorial_4_6_9,2
us13A04,STUDY2013_A,"2014-01-14 13:55:38",jArray1,JavaTutorial_4_2_2,3
us13A04,STUDY2013_A,"2014-01-14 14:00:15",jArray2,use_2darray_v2,3
us13A04,STUDY2013_A,"2014-01-14 14:00:15",jArray2,use_array_v2,3
us13A04,STUDY2013_A,"2014-01-14 14:00:15",jArray2,array_declaration_v2,3
us13A04,STUDY2013_A,"2014-01-14 14:00:15",jArray2,JavaTutorial_4_7_5,2
us13A04,STUDY2013_A,"2014-01-14 14:00:15",jArray2,JavaTutorial_4_2_2,2
us13A04,STUDY2013_A,"2014-01-14 14:00:15",jArray2,JavaTutorial_4_6_7,3
us13A04,STUDY2013_A,"2014-01-14 14:02:41",jArray4,use_array_v2,3
us13A04,STUDY2013_A,"2014-01-14 14:02:41",jArray4,using_array_v2,3
us13A04,STUDY2013_A,"2014-01-14 14:02:41",jArray4,create_2d_array_v2,3
us13A04,STUDY2013_A,"2014-01-14 14:05:12",j2D_Arrays1,create_2d_array_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:05:12",j2D_Arrays1,JavaTutorial_4_1_5,2
us13A04,STUDY2013_A,"2014-01-14 14:05:12",j2D_Arrays1,relational_operators_v2,1
us13A04,STUDY2013_A,"2014-01-14 14:05:12",j2D_Arrays1,use_2darray_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:08:23",jClass1,variables1_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:08:23",jClass1,Rectangle_v2,1
us13A04,STUDY2013_A,"2014-01-14 14:08:23",jClass1,Point_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:08:23",jClass1,Bicycle_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:10:35",jBankAccount,Rectangle_v2,1
us13A04,STUDY2013_A,"2014-01-14 14:10:35",jBankAccount,Bicycle_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:10:35",jBankAccount,Point_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:10:35",jBankAccount,JavaTutorial_4_4_3,3
us13A04,STUDY2013_A,"2014-01-14 14:10:35",jBankAccount,arraylist1_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:10:35",jBankAccount,variables1_v2,1
us13A04,STUDY2013_A,"2014-01-14 14:12:21",jBa_ques,Rectangle_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:12:21",jBa_ques,variables1_v2,1
us13A04,STUDY2013_A,"2014-01-14 14:12:21",jBa_ques,Bicycle_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:12:21",jBa_ques,Point_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:14:24",jClasses4,Bicycle_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:14:24",jClasses4,Rectangle_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:14:24",jClasses4,Point_v2,2
us13A04,STUDY2013_A,"2014-01-14 14:14:24",jClasses4,variables1_v2,1
us13A04,STUDY2013_A,"2014-01-14 14:14:24",jClasses4,JavaTutorial_4_4_3,2
us13A05,STUDY2013_A,"2014-01-15 12:52:37",jBoolean_Var,boolean_operators_v2,1
us13A05,STUDY2013_A,"2014-01-15 12:52:37",jBoolean_Var,boolean_declaration_v2,1
us13A05,STUDY2013_A,"2014-01-15 12:55:34",jBoolean_Operators,JavaTutorial_4_2_2,2
us13A05,STUDY2013_A,"2014-01-15 12:55:34",jBoolean_Operators,conditional_operators_v2,2
us13A05,STUDY2013_A,"2014-01-15 12:55:34",jBoolean_Operators,JavaTutorial_4_2_8,2
us13A05,STUDY2013_A,"2014-01-15 12:59:09",jIfelse1,Decision_If_v2,2
us13A05,STUDY2013_A,"2014-01-15 12:59:09",jIfelse1,OperatorExample_v2,2
us13A05,STUDY2013_A,"2014-01-15 12:59:09",jIfelse1,JavaTutorial_4_2_2,2
us13A05,STUDY2013_A,"2014-01-15 13:01:29",jIfelse5,nested_loops_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:01:29",jIfelse5,ifelse2_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:01:29",jIfelse5,JavaTutorial_4_2_2,1
us13A05,STUDY2013_A,"2014-01-15 13:01:29",jIfelse5,boolean_expression_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:01:29",jIfelse5,OperatorExample_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:03:24",jFor1,JavaTutorial_4_6_9,1
us13A05,STUDY2013_A,"2014-01-15 13:03:24",jFor1,JavaTutorial_4_6_6,1
us13A05,STUDY2013_A,"2014-01-15 13:03:24",jFor1,JavaTutorial_4_6_7,1
us13A05,STUDY2013_A,"2014-01-15 13:03:24",jFor1,JavaTutorial_4_2_2,1
us13A05,STUDY2013_A,"2014-01-15 13:05:07",jFor2,JavaTutorial_4_6_7,1
us13A05,STUDY2013_A,"2014-01-15 13:05:07",jFor2,for1_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:05:07",jFor2,relational_operators_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:05:07",jFor2,boolean_expression_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:05:07",jFor2,JavaTutorial_4_6_6,1
us13A05,STUDY2013_A,"2014-01-15 13:07:11",jWhile3,while_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:07:11",jWhile3,JavaTutorial_4_4_3,1
us13A05,STUDY2013_A,"2014-01-15 13:07:11",jWhile3,JavaTutorial_4_6_9,1
us13A05,STUDY2013_A,"2014-01-15 13:07:11",jWhile3,JavaTutorial_4_2_2,1
us13A05,STUDY2013_A,"2014-01-15 13:07:11",jWhile3,JavaTutorial_4_6_6,1
us13A05,STUDY2013_A,"2014-01-15 13:08:53",jWhile4,Decision_If_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:08:53",jWhile4,ifelse2_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:08:53",jWhile4,while_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:08:53",jWhile4,OperatorExample_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:08:53",jWhile4,JavaTutorial_4_2_2,2
us13A05,STUDY2013_A,"2014-01-15 13:11:48",jArray1,array_declaration_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:11:48",jArray1,use_2darray_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:11:48",jArray1,JavaTutorial_4_7_6,2
us13A05,STUDY2013_A,"2014-01-15 13:11:48",jArray1,using_array_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:11:48",jArray1,JavaTutorial_4_2_2,1
us13A05,STUDY2013_A,"2014-01-15 13:14:00",jArray2,use_2darray_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:14:00",jArray2,use_array_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:14:00",jArray2,array_declaration_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:14:00",jArray2,JavaTutorial_4_7_5,1
us13A05,STUDY2013_A,"2014-01-15 13:14:00",jArray2,using_array_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:14:00",jArray2,JavaTutorial_4_2_2,1
us13A05,STUDY2013_A,"2014-01-15 13:16:37",jArray4,use_array_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:16:37",jArray4,using_array_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:20:18",j2D_Arrays1,use_2darray_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:20:18",j2D_Arrays1,create_2d_array_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:20:18",j2D_Arrays1,array_declaration_v2,1
us13A05,STUDY2013_A,"2014-01-15 13:20:18",j2D_Arrays1,JavaTutorial_4_7_5,1
us13A05,STUDY2013_A,"2014-01-15 13:20:18",j2D_Arrays1,JavaTutorial_4_7_8,1
us13A05,STUDY2013_A,"2014-01-15 13:20:19",j2D_Arrays1,use_array_v2,2
us13A05,STUDY2013_A,"2014-01-15 13:20:19",j2D_Arrays1,using_array_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:00:49",jDouble1,TypeCasting_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:00:49",jDouble1,variables2_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:00:50",jDouble1,JavaTutorial_4_1_5,1
us13A06,STUDY2013_A,"2014-01-15 15:02:30",jVariable1,JavaTutorial_4_6_9,1
us13A06,STUDY2013_A,"2014-01-15 15:02:30",jVariable1,JavaTutorial_4_6_6,1
us13A06,STUDY2013_A,"2014-01-15 15:02:30",jVariable1,JavaTutorial_4_1_5,1
us13A06,STUDY2013_A,"2014-01-15 15:02:30",jVariable1,variables1_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:04:06",jOperator1,OperatorExample_v2,3
us13A06,STUDY2013_A,"2014-01-15 15:04:06",jOperator1,Decision_If_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:04:06",jOperator1,ifelse2_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:04:06",jOperator1,JavaTutorial_4_1_5,1
us13A06,STUDY2013_A,"2014-01-15 15:07:39",jIncrement,increment_v2,3
us13A06,STUDY2013_A,"2014-01-15 15:07:39",jIncrement,JavaTutorial_4_2_8,1
us13A06,STUDY2013_A,"2014-01-15 15:07:39",jIncrement,JavaTutorial_4_2_9,1
us13A06,STUDY2013_A,"2014-01-15 15:07:39",jIncrement,OperatorExample_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:07:39",jIncrement,JavaTutorial_4_1_5,1
us13A06,STUDY2013_A,"2014-01-15 15:08:59",jBoolean_Var,boolean_declaration_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:08:59",jBoolean_Var,boolean_operators_v2,3
us13A06,STUDY2013_A,"2014-01-15 15:08:59",jBoolean_Var,increment_v2,1
us13A06,STUDY2013_A,"2014-01-15 15:09:33",jBoolean_Operators,JavaTutorial_4_2_8,2
us13A06,STUDY2013_A,"2014-01-15 15:09:33",jBoolean_Operators,conditional_operators_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:09:33",jBoolean_Operators,JavaTutorial_4_6_9,1
us13A06,STUDY2013_A,"2014-01-15 15:09:33",jBoolean_Operators,boolean_expression_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:09:33",jBoolean_Operators,JavaTutorial_4_2_2,1
us13A06,STUDY2013_A,"2014-01-15 15:10:43",jIfelse1,Decision_If_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:10:43",jIfelse1,OperatorExample_v2,3
us13A06,STUDY2013_A,"2014-01-15 15:10:43",jIfelse1,boolean_expression_v2,3
us13A06,STUDY2013_A,"2014-01-15 15:11:48",jIfelse5,ifelse2_v2,2
us13A06,STUDY2013_A,"2014-01-15 15:11:48",jIfelse5,JavaTutorial_4_2_2,1
us13A06,STUDY2013_A,"2014-01-15 15:11:48",jIfelse5,boolean_expression_v2,1
